System ID, System Name, Total, Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
633,Cobb County,108452,771,8384,8222,8258,8416,8161,8464,8182,8258,8234,10130,8260,6867,7845
634,Coffee County,7851,440,689,634,591,584,598,567,566,615,558,584,573,450,402
635,Colquitt County,9549,623,858,817,755,695,669,670,727,655,671,668,588,583,570
636,Columbia County,24431,315,1788,1832,1785,1788,1850,1880,2056,1849,1922,2085,2022,1758,1501
771,Commerce City,1480,46,141,119,99,111,113,104,125,122,109,118,99,85,89
637,Cook County,3333,212,242,282,231,239,224,245,220,275,238,269,247,218,191
638,Coweta County,22691,649,1707,1690,1650,1630,1668,1657,1738,1741,1714,2109,1808,1564,1366
639,Crawford County,1852,89,152,117,148,134,134,145,136,133,145,153,115,135,116
640,Crisp County,4292,316,394,321,312,314,301,316,294,306,328,357,293,218,222
641,Dade County,2275,134,159,171,166,171,139,191,162,152,158,192,172,150,158
772,Dalton Public Schools,7564,329,651,650,580,611,581,591,574,550,553,613,455,402,424
642,Dawson County,3487,62,285,243,250,289,253,241,273,267,271,300,300,251,202
644,DeKalb County,98910,2791,8344,8151,7795,7761,7577,7411,7309,6984,7061,8648,6853,6186,6039
643,Decatur County,5572,328,511,399,374,396,417,392,427,414,400,454,392,342,326
645,Dodge County,3337,186,303,253,239,254,244,241,249,256,210,304,238,190,170
646,Dooly County,1470,120,116,118,119,119,98,99,109,99,123,130,79,70,71
647,Dougherty County,15816,346,1509,1354,1252,1246,1208,1229,1195,1140,1102,1464,1028,903,840
648,Douglas County,25175,153,1819,1942,1846,1798,1936,1954,1967,2040,1960,2422,1876,1777,1685
774,Dublin City,3019,178,244,222,203,195,199,234,250,197,205,229,235,247,181
649,Early County,2228,134,176,147,134,178,158,184,144,170,166,181,140,163,153
650,Echols County,794,46,71,63,61,55,57,58,70,49,50,62,62,42,48
651,Effingham County,11523,571,849,856,849,809,792,830,884,843,898,1009,846,750,737
652,Elbert County,3151,188,261,242,209,227,224,205,230,254,249,245,222,223,172
653,Emanuel County,4367,279,429,377,333,312,331,294,310,308,308,293,320,257,216
654,Evans County,1862,160,188,156,167,150,145,147,131,135,88,115,105,94,81
655,Fannin County,3035,26,240,216,236,244,218,249,237,278,216,251,224,200,200
656,Fayette County,20301,218,1166,1224,1243,1369,1467,1469,1615,1670,1692,1959,1774,1762,1673
657,Floyd County,10369,471,845,750,732,727,809,788,750,805,803,825,725,713,626
658,Forsyth County,38850,289,2839,3001,3082,3200,3209,3151,3258,3071,3105,3015,2868,2557,2205
659,Franklin County,3669,31,291,267,274,268,281,291,265,327,292,329,246,258,249
660,Fulton County,93907,2092,7098,7049,6990,7040,7161,7000,7147,7108,7079,7818,7359,6831,6135
776,Gainesville City,7463,227,748,650,683,616,598,564,583,532,477,603,511,351,320
661,Gilmer County,4313,164,383,317,317,326,272,306,336,326,342,379,352,253,240
662,Glascock County,640,38,40,47,40,42,44,48,53,46,61,61,47,45,28
663,Glynn County,12776,527,1061,1007,981,1007,988,922,952,958,900,1169,891,734,679
664,Gordon County,6877,395,546,505,491,493,480,508,519,548,484,555,473,426,454
665,Grady County,4667,265,433,383,363,380,343,344,321,350,319,384,286,265,231
666,Greene County,2214,142,178,189,169,178,194,185,161,136,137,172,185,100,88
726,Griffin-Spalding County,10582,478,894,851,870,852,797,795,796,805,751,961,655,562,515
667,Gwinnett County,164976,970,12401,12619,12527,12698,12991,12530,13030,12914,12788,15119,13034,11337,10018
668,Habersham County,6909,165,584,552,571,550,518,536,510,538,526,559,478,429,393
669,Hall County,26675,264,2147,2040,2055,2062,2004,2175,2038,2135,2048,2354,2219,1594,1540
670,Hancock County,1091,76,71,86,72,67,66,88,83,58,86,78,69,76,115
671,Haralson County,3600,197,292,271,243,241,247,266,262,271,270,399,267,160,214
672,Harris County,5192,254,356,344,364,349,371,377,384,409,406,453,392,362,371
673,Hart County,3502,81,298,288,276,269,263,271,244,266,247,260,272,239,228
674,Heard County,2038,131,158,150,129,143,127,152,150,158,162,193,131,136,118
675,Henry County,40180,207,2767,2730,2896,2879,2934,3077,3140,3230,3281,3705,3481,3052,2801
676,Houston County,27610,1069,2223,2099,2040,2043,1975,2069,2137,2121,2002,2172,2053,1844,1763
677,Irwin County,1732,113,159,120,132,122,129,134,139,124,130,137,109,79,105
678,Jackson County,7249,197,569,570,607,558,559,587,550,568,556,563,497,433,435
679,Jasper County,2283,136,196,189,178,150,186,171,184,154,150,187,147,136,119
680,Jeff Davis County,3110,212,265,240,250,246,214,226,234,226,261,222,189,168,157
779,Jefferson City,2912,100,212,207,221,250,204,219,230,212,216,237,230,201,173
681,Jefferson County,2884,161,236,197,187,221,249,201,209,246,182,226,224,164,181
682,Jenkins County,1402,92,126,104,90,73,112,104,91,114,109,112,109,85,81
683,Johnson County,1195,67,95,87,86,77,90,96,89,90,88,107,78,82,63
684,Jones County,5525,258,402,398,428,406,396,430,429,409,434,514,352,368,301
685,Lamar County,2606,115,207,207,200,208,180,197,227,194,185,191,174,154,167
686,Lanier County,1774,138,159,161,135,164,132,114,131,135,110,114,112,91,78
687,Laurens County,6703,345,531,492,510,517,518,468,507,485,492,526,489,418,405
688,Lee County,6312,241,451,440,467,461,428,464,508,543,518,496,505,395,395
689,Liberty County,10190,435,891,796,756,744,736,664,710,869,805,848,669,620,647
690,Lincoln County,1177,68,97,81,77,72,75,82,96,91,85,95,82,92,84
691,Long County,2887,139,280,250,234,197,202,220,196,236,232,214,200,146,141
692,Lowndes County,10523,410,836,788,794,800,727,766,796,813,793,841,768,738,653
693,Lumpkin County,3793,18,343,329,290,296,294,286,297,306,262,324,297,233,218
694,Macon County,1747,110,113,114,102,118,109,114,146,149,139,177,135,124,97
695,Madison County,4748,119,365,351,352,339,367,371,382,362,358,383,370,329,300
781,Marietta City,8466,50,822,832,718,726,743,672,664,609,561,756,548,438,327
696,Marion County,1317,66,113,103,93,69,74,103,114,105,110,87,104,102,74
697,McDuffie County,4264,153,356,342,351,295,286,315,351,361,315,389,262,258,230
698,McIntosh County,1662,91,124,134,112,101,116,136,126,125,128,118,124,125,102
699,Meriwether County,3197,215,280,256,210,247,214,244,217,241,209,271,213,185,195
700,Miller County,1114,63,97,90,78,82,84,82,87,61,86,70,80,92,62
701,Mitchell County,2502,147,238,215,215,191,172,177,197,182,177,223,145,109,114
702,Monroe County,4090,206,268,298,302,258,314,292,305,321,341,341,335,260,249
703,Montgomery County,992,65,81,60,74,76,74,65,77,66,76,83,76,69,50
704,Morgan County,3333,100,248,221,261,223,252,239,238,289,265,252,264,257,224
705,Murray County,7575,336,635,619,586,551,575,558,543,562,623,547,474,498,468
706,Muscogee County,32172,1172,2782,2598,2475,2337,2332,2366,2420,2329,2280,2618,2345,2131,1987
7991893,,188,4,5,7,9,10,12,7,11,19,20,17,18,9,40
7991895,,98,0,2,4,1,2,6,4,7,6,7,10,8,12,29
7991894,,114,1,4,2,5,7,1,7,5,9,10,20,11,14,18
707,Newton County,19181,690,1500,1493,1433,1475,1415,1448,1486,1533,1431,1660,1393,1186,1038
708,Oconee County,6686,53,472,486,483,444,507,521,544,526,566,515,579,478,512
709,Oglethorpe County,2262,35,156,166,159,157,162,193,166,186,176,210,199,143,154
710,Paulding County,28408,157,2058,2106,2176,2074,2300,2129,2292,2295,2294,2542,2173,1974,1838
711,Peach County,3768,21,309,302,296,287,274,342,314,314,298,280,288,246,197
784,Pelham City,1512,87,119,126,106,96,83,107,95,107,125,156,106,111,88
712,Pickens County,4379,35,342,326,306,318,364,366,389,311,366,387,362,258,249
713,Pierce County,3746,151,274,295,286,264,266,278,293,283,336,287,274,241,218
714,Pike County,3450,96,212,217,249,238,265,240,292,292,272,333,279,261,204
715,Polk County,7631,330,671,622,592,575,543,623,550,567,584,578,530,482,384
716,Pulaski County,1417,90,115,114,96,99,95,106,113,91,104,111,100,103,80
717,Putnam County,2808,113,257,239,211,216,193,212,216,211,244,265,154,154,123
718,Quitman County,345,20,23,25,23,21,28,30,33,31,25,20,23,22,21
719,Rabun County,2292,72,184,153,169,185,146,179,174,166,193,180,181,147,163
720,Randolph County,1094,127,78,104,57,62,45,63,72,80,74,113,83,90,46
721,Richmond County,32052,1222,2830,2624,2428,2443,2480,2475,2372,2393,2317,2587,2144,1923,1814
722,Rockdale County,15871,321,1134,1118,1127,1187,1149,1160,1223,1250,1205,1397,1749,724,1127
785,Rome City,5865,210,550,503,450,473,447,440,457,454,421,408,422,323,307
625,Savannah-Chatham County,36610,1503,3464,3282,3292,2831,2936,2824,2750,2663,2540,3198,2123,1736,1468
723,Schley County,1389,66,90,109,110,101,95,102,111,134,106,106,95,79,85
724,Screven County,2407,101,187,183,185,147,192,170,173,201,175,200,170,146,177
725,Seminole County,1668,73,137,123,119,118,124,123,136,130,145,149,117,101,73
786,Social Circle City,1686,67,117,119,130,122,114,105,133,155,125,118,139,113,129
7830410,State Charter Schools II- Atlanta Heights Charter School,589,0,85,86,83,79,65,67,68,56,0,0,0,0,0
7830610,State Charter Schools II- Coweta Charter Academy,239,0,40,44,44,53,33,25,0,0,0,0,0,0,0
7830310,State Charter Schools II- Fulton Leadership Academy,149,0,0,0,0,0,0,0,28,57,64,0,0,0,0
7830110,State Charter Schools II- Ivy Preparatory Academy at Gwinnett,444,0,0,0,0,0,0,0,107,149,100,42,46,0,0
7830210,State Charter Schools II- Pataula Charter Academy,357,0,36,41,42,44,44,46,35,32,37,0,0,0,0
7830103,State Charter Schools II- Statesboro STEAM Academy,140,0,0,0,0,0,0,0,18,21,24,21,19,21,16
7820212,State Charter Schools- Cherokee Charter Academy,1003,0,142,118,108,120,121,119,124,102,49,0,0,0,0
7820412,State Charter Schools- Georgia Connections Academy,2000,0,90,94,117,122,112,148,194,220,237,236,207,145,78
7820119,State Charter Schools- Graduation Achievement Center Charter High School,519,0,0,0,0,0,0,0,0,0,0,114,143,147,115
7820312,State Charter Schools- Heritage Preparatory Academy School,168,0,0,0,0,0,0,0,88,80,0,0,0,0,0
7820612,State Charter Schools- Ivy Preparatory Academy  Inc,280,0,32,41,47,24,24,25,42,45,0,0,0,0,0
7820512,State Charter Schools- Ivy Preparatory Young Men's Leadership Academy  Inc.,266,0,34,37,49,21,18,19,43,45,0,0,0,0,0
7820108,State Charter Schools- Mountain Education Charter High School,1196,0,0,0,0,0,0,0,0,0,0,215,231,244,506
7820110,State Charter Schools- Odyssey Charter School,12192,0,637,784,826,876,933,1002,1271,1462,1581,1450,928,442,0
7820112,State Charter Schools- Scholars Academy Charter School,196,0,48,22,40,39,22,25,0,0,0,0,0,0,0
727,Stephens County,4061,108,366,326,302,272,309,298,319,322,303,318,309,238,271
728,Stewart County,563,43,55,44,42,44,42,42,35,37,36,39,42,36,26
729,Sumter County,4910,280,415,389,405,354,343,357,334,390,352,433,317,279,262
730,Talbot County,516,21,46,29,35,36,32,38,38,42,43,47,41,34,34
731,Taliaferro County,200,17,18,20,17,12,17,9,11,12,11,18,12,14,12
732,Tattnall County,3688,216,324,307,270,283,282,266,275,264,280,291,254,190,186
733,Taylor County,1546,90,122,102,103,93,119,110,102,128,110,120,136,117,94
734,Telfair County,1760,112,141,140,126,123,134,138,138,146,128,125,89,108,112
735,Terrell County,1486,94,111,121,121,107,96,114,117,108,114,111,94,93,85
736,Thomas County,5403,316,354,370,356,350,353,357,443,458,431,529,367,368,351
745,Thomaston-Upson County,4386,159,327,351,295,290,308,347,341,357,348,392,331,270,270
789,Thomasville City,3107,232,290,255,247,251,221,230,229,192,225,264,174,161,136
737,Tift County,7906,302,649,691,610,589,522,648,568,599,557,639,608,479,445
738,Toombs County,3063,177,263,226,203,250,209,214,246,258,220,246,215,187,149
739,Towns County,1126,5,72,92,78,67,80,87,93,101,101,91,96,92,71
740,Treutlen County,1215,69,100,105,83,103,85,79,92,97,83,103,89,76,51
791,Trion City,1373,88,101,99,90,94,86,99,107,91,102,123,104,101,88
741,Troup County,12709,543,1099,1025,974,885,941,915,946,918,961,1019,941,779,763
742,Turner County,1562,103,123,105,106,108,105,128,116,131,120,127,93,95,102
743,Twiggs County,912,46,72,71,73,51,72,62,58,78,61,74,76,53,65
744,Union County,2611,13,198,195,193,193,185,203,230,215,214,249,210,149,164
792,Valdosta City,7806,195,831,716,618,635,585,576,581,598,543,635,495,427,371
793,Vidalia City,2619,156,209,205,199,186,183,192,201,194,202,192,188,165,147
746,Walker County,9014,311,764,720,667,655,672,680,697,687,731,757,592,608,473
747,Walton County,13388,455,937,1027,1019,1034,963,1048,1017,1060,1056,1110,967,881,814
748,Ware County,6014,317,547,514,469,466,390,436,466,443,428,438,482,287,331
749,Warren County,712,47,76,56,50,64,55,54,46,48,41,61,38,34,42
750,Washington County,3104,80,272,281,238,260,208,206,244,214,233,230,229,201,208
751,Wayne County,5458,323,475,414,406,415,420,408,408,398,392,427,341,319,312
752,Webster County,445,22,29,41,36,28,24,34,45,32,35,36,39,22,22
753,Wheeler County,1003,66,76,72,65,91,78,83,65,71,81,54,74,63,64
754,White County,3896,24,282,300,302,303,291,314,306,321,312,325,287,256,273
755,Whitfield County,13301,287,1108,1078,1015,1034,973,1025,1030,978,1065,1070,1024,826,788
756,Wilcox County,1266,71,100,109,86,92,97,83,66,111,102,94,100,74,81
757,Wilkes County,1653,95,123,124,109,119,122,113,129,140,117,148,112,111,91
758,Wilkinson County,1604,110,122,134,109,118,110,114,113,134,108,102,111,110,109
759,Worth County,3416,160,265,291,237,254,217,234,262,274,273,307,224,238,180
 ,State-Wide Total,1702758,45252,136837,133482,130175,129253,128538,129053,130791,130414,128382,146711,124830,108061,100979
