System ID, System Name, Total, Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
789,Thomasville City,2796,187,236,228,216,201,197,189,205,209,172,252,186,159,159
737,Tift County,7891,391,587,603,565,565,573,558,579,615,640,695,512,486,522
738,Toombs County,2992,184,219,228,215,232,211,234,215,241,223,211,219,180,180
739,Towns County,935,14,72,66,67,60,69,58,88,73,90,78,69,70,61
740,Treutlen County,1112,67,81,72,83,79,110,96,95,76,88,65,87,57,56
791,Trion City,1376,89,110,99,96,95,93,103,110,106,100,85,93,83,114
741,Troup County,12127,556,872,862,864,949,898,923,971,944,904,1032,871,770,711
742,Turner County,1198,74,101,99,75,75,87,72,99,94,95,75,84,82,86
743,Twiggs County,785,44,59,46,49,51,50,65,60,69,59,58,53,55,67
744,Union County,2868,122,201,181,213,199,195,213,226,246,237,222,229,197,187
792,Valdosta City,8427,303,732,663,654,618,664,640,679,715,648,645,626,426,414
793,Vidalia City,2566,156,177,170,170,190,180,187,202,216,190,183,204,172,169
746,Walker County,8680,315,702,673,620,642,631,719,646,684,633,698,634,554,529
747,Walton County,14208,515,995,1005,990,1038,1028,1123,1184,1114,1102,1209,1104,903,898
748,Ware County,6206,386,476,489,465,460,462,482,493,480,456,443,418,357,339
749,Warren County,626,23,50,47,56,38,57,59,46,57,34,36,45,41,37
750,Washington County,3084,86,234,242,202,215,242,258,250,251,235,233,224,216,196
751,Wayne County,5373,280,372,406,335,382,406,447,421,451,393,450,368,339,323
752,Webster County,292,18,18,17,27,23,22,21,22,20,27,22,21,11,23
753,Wheeler County,1000,58,76,56,67,68,70,72,88,74,78,73,82,71,67
754,White County,3855,35,285,283,295,286,292,278,324,300,300,340,303,283,251
755,Whitfield County,12873,384,947,906,893,878,885,1015,1015,1010,1013,1014,1017,977,919
756,Wilcox County,1217,65,83,86,78,75,104,89,96,92,112,79,95,81,82
757,Wilkes County,1430,92,91,91,126,97,117,105,115,119,102,98,101,97,79
758,Wilkinson County,1235,71,61,82,78,88,91,97,89,114,107,81,85,94,97
759,Worth County,3181,159,243,248,235,220,221,268,252,250,245,232,223,190,195
 ,State-Wide Total,1769621,50048,126350,127231,128203,129091,131286,136822,139176,140489,137061,149890,135320,121681,116973
